学校名称,学校标识码,主管部门,所在省份,所在城市,办学层次,学校性质
温州商学院,4133013637.0,浙江省教育厅,浙江省,温州市,本科,民办
同济大学浙江学院,4133014206.0,浙江省教育厅,浙江省,嘉兴市,本科,民办
上海财经大学浙江学院,4133014207.0,浙江省教育厅,浙江省,金华市,本科,民办
浙江外国语学院,4133014275.0,浙江省,浙江省,杭州市,本科,公办
浙江音乐学院,4133014535.0,浙江省,浙江省,杭州市,本科,公办
西湖大学,4133014626.0,浙江省教育厅,浙江省,杭州市,本科,民办
浙江药科职业大学,4133016207.0,浙江省,浙江省,宁波市,本科,公办
宁波诺丁汉大学,4133016301.0,浙江省教育厅,浙江省,宁波市,本科,中外合作办学
温州肯恩大学,4133016405.0,浙江省教育厅,浙江省,温州市,本科,中外合作办学
宁波职业技术学院,4133010863.0,浙江省,浙江省,宁波市,专科,公办
温州职业技术学院,4133010864.0,浙江省,浙江省,温州市,专科,公办
浙江交通职业技术学院,4133012036.0,浙江省,浙江省,杭州市,专科,公办
金华职业技术学院,4133012061.0,浙江省,浙江省,金华市,专科,公办
宁波城市职业技术学院,4133012645.0,浙江省,浙江省,宁波市,专科,公办
浙江电力职业技术学院,4133012646.0,浙江省,浙江省,杭州市,专科,公办
浙江同济科技职业学院,4133012647.0,浙江省,浙江省,杭州市,专科,公办
浙江工商职业技术学院,4133012789.0,浙江省,浙江省,宁波市,专科,公办
台州职业技术学院,4133012790.0,浙江省,浙江省,台州市,专科,公办
浙江工贸职业技术学院,4133012791.0,浙江省,浙江省,温州市,专科,公办
浙江机电职业技术学院,4133012861.0,浙江省,浙江省,杭州市,专科,公办
浙江建设职业技术学院,4133012862.0,浙江省,浙江省,杭州市,专科,公办
浙江艺术职业学院,4133012863.0,浙江省,浙江省,杭州市,专科,公办
浙江经贸职业技术学院,4133012864.0,浙江省,浙江省,杭州市,专科,公办
浙江商业职业技术学院,4133012865.0,浙江省,浙江省,杭州市,专科,公办
浙江经济职业技术学院,4133012866.0,浙江省,浙江省,杭州市,专科,公办
浙江旅游职业学院,4133012867.0,浙江省,浙江省,杭州市,专科,公办
浙江育英职业技术学院,4133012868.0,浙江省教育厅,浙江省,杭州市,专科,民办
浙江警官职业学院,4133012869.0,浙江省,浙江省,杭州市,专科,公办
浙江金融职业学院,4133012870.0,浙江省,浙江省,杭州市,专科,公办
浙江工业职业技术学院,4133012871.0,浙江省,浙江省,绍兴市,专科,公办
杭州职业技术学院,4133012872.0,浙江省,浙江省,杭州市,专科,公办
嘉兴职业技术学院,4133012874.0,浙江省,浙江省,嘉兴市,专科,公办
湖州职业技术学院,4133012875.0,浙江省,浙江省,湖州市,专科,公办
绍兴职业技术学院,4133012876.0,浙江省教育厅,浙江省,绍兴市,专科,民办
衢州职业技术学院,4133012877.0,浙江省,浙江省,衢州市,专科,公办
丽水职业技术学院,4133012878.0,浙江省,浙江省,丽水市,专科,公办
浙江东方职业技术学院,4133013002.0,浙江省教育厅,浙江省,温州市,专科,民办
义乌工商职业技术学院,4133013003.0,浙江省,浙江省,金华市,专科,公办
浙江纺织服装职业技术学院,4133013025.0,浙江省,浙江省,宁波市,专科,公办
杭州科技职业技术学院,4133013026.0,浙江省,浙江省,杭州市,专科,公办
浙江长征职业技术学院,4133013027.0,浙江省教育厅,浙江省,杭州市,专科,民办
嘉兴南洋职业技术学院,4133013028.0,浙江省教育厅,浙江省,嘉兴市,专科,民办
杭州万向职业技术学院,4133013030.0,浙江省教育厅,浙江省,杭州市,专科,民办
浙江邮电职业技术学院,4133013688.0,浙江省,浙江省,绍兴市,专科,公办
宁波卫生职业技术学院,4133013742.0,浙江省,浙江省,宁波市,专科,公办
台州科技职业学院,4133013746.0,浙江省,浙江省,台州市,专科,公办
浙江国际海运职业技术学院,4133013853.0,浙江省,浙江省,舟山市,专科,公办
浙江体育职业技术学院,4133013854.0,浙江省,浙江省,杭州市,专科,公办
温州科技职业学院,4133014088.0,浙江省,浙江省,温州市,专科,公办
浙江汽车职业技术学院,4133014089.0,浙江省教育厅,浙江省,台州市,专科,民办
浙江横店影视职业学院,4133014090.0,浙江省教育厅,浙江省,金华市,专科,民办
浙江农业商贸职业学院,4133014269.0,浙江省,浙江省,绍兴市,专科,公办
浙江特殊教育职业学院,4133014431.0,浙江省,浙江省,杭州市,专科,公办
浙江安防职业技术学院,4133014492.0,浙江省,浙江省,温州市,专科,公办
浙江宇翔职业技术学院,4133014703.0,浙江省教育厅,浙江省,湖州市,专科,民办
浙江金华科贸职业技术学院,4133014746.0,浙江省教育厅,浙江省,金华市,专科,民办
浙江舟山群岛新区旅游与健康职业学院,4133016408.0,浙江省,浙江省,舟山市,专科,公办
宁波幼儿师范高等专科学校,4233050559.0,浙江省,浙江省,宁波市,专科,公办
安徽大学,4134010357.0,安徽省,安徽省,合肥市,本科,公办
中国科学技术大学,4134010358.0,中国科学院,安徽省,合肥市,本科,公办
合肥工业大学,4134010359.0,教育部,安徽省,合肥市,本科,公办
安徽工业大学,4134010360.0,安徽省,安徽省,马鞍山市,本科,公办
安徽理工大学,4134010361.0,安徽省,安徽省,淮南市,本科,公办
安徽工程大学,4134010363.0,安徽省,安徽省,芜湖市,本科,公办
安徽农业大学,4134010364.0,安徽省,安徽省,合肥市,本科,公办
安徽医科大学,4134010366.0,安徽省,安徽省,合肥市,本科,公办
蚌埠医学院,4134010367.0,安徽省,安徽省,蚌埠市,本科,公办
皖南医学院,4134010368.0,安徽省,安徽省,芜湖市,本科,公办
安徽中医药大学,4134010369.0,安徽省,安徽省,合肥市,本科,公办
安徽师范大学,4134010370.0,安徽省,安徽省,芜湖市,本科,公办
阜阳师范大学,4134010371.0,安徽省,安徽省,阜阳市,本科,公办
安庆师范大学,4134010372.0,安徽省,安徽省,安庆市,本科,公办
淮北师范大学,4134010373.0,安徽省,安徽省,淮北市,本科,公办
黄山学院,4134010375.0,安徽省,安徽省,黄山市,本科,公办
皖西学院,4134010376.0,安徽省,安徽省,六安市,本科,公办
滁州学院,4134010377.0,安徽省,安徽省,滁州市,本科,公办
安徽财经大学,4134010378.0,安徽省,安徽省,蚌埠市,本科,公办
宿州学院,4134010379.0,安徽省,安徽省,宿州市,本科,公办
巢湖学院,4134010380.0,安徽省,安徽省,合肥市,本科,公办
淮南师范学院,4134010381.0,安徽省,安徽省,淮南市,本科,公办
铜陵学院,4134010383.0,安徽省,安徽省,铜陵市,本科,公办
安徽建筑大学,4134010878.0,安徽省,安徽省,合肥市,本科,公办
安徽科技学院,4134010879.0,安徽省,安徽省,滁州市,本科,公办
安徽三联学院,4134010959.0,安徽省教育厅,安徽省,合肥市,本科,民办
合肥学院,4134011059.0,安徽省,安徽省,合肥市,本科,公办
蚌埠学院,4134011305.0,安徽省,安徽省,蚌埠市,本科,公办
池州学院,4134011306.0,安徽省,安徽省,池州市,本科,公办
安徽新华学院,4134012216.0,安徽省教育厅,安徽省,合肥市,本科,民办
安徽文达信息工程学院,4134012810.0,安徽省教育厅,安徽省,合肥市,本科,民办
亳州学院,4134012926.0,安徽省,安徽省,亳州市,本科,公办
安徽外国语学院,4134013065.0,安徽省教育厅,安徽省,合肥市,本科,民办
蚌埠工商学院,4134013611.0,安徽省教育厅,安徽省,蚌埠市,本科,民办
安徽大学江淮学院,4134013612.0,安徽省教育厅,安徽省,合肥市,本科,民办
安徽信息工程学院,4134013613.0,安徽省教育厅,安徽省,芜湖市,本科,民办
马鞍山学院,4134013614.0,安徽省教育厅,安徽省,马鞍山市,本科,民办
合肥城市学院,4134013615.0,安徽省教育厅,安徽省,合肥市,本科,民办
合肥经济学院,4134013616.0,安徽省教育厅,安徽省,合肥市,本科,民办
安徽师范大学皖江学院,4134013617.0,安徽省教育厅,安徽省,芜湖市,本科,民办
安徽医科大学临床医学院,4134013618.0,安徽省教育厅,安徽省,合肥市,本科,民办
阜阳师范大学信息工程学院,4134013619.0,安徽省教育厅,安徽省,阜阳市,本科,民办
淮北理工学院,4134013620.0,安徽省教育厅,安徽省,淮北市,本科,民办
合肥师范学院,4134014098.0,安徽省,安徽省,合肥市,本科,公办
皖江工学院,4134014203.0,安徽省教育厅,安徽省,马鞍山市,本科,民办
安徽艺术学院,4134014682.0,安徽省,安徽省,合肥市,本科,公办
安徽职业技术学院,4134010869.0,安徽省,安徽省,合肥市,专科,公办
淮北职业技术学院,4134010963.0,安徽省,安徽省,淮北市,专科,公办
芜湖职业技术学院,4134011061.0,安徽省,安徽省,芜湖市,专科,公办
淮南联合大学,4134011308.0,安徽省,安徽省,淮南市,专科,公办
安徽商贸职业技术学院,4134012072.0,安徽省,安徽省,芜湖市,专科,公办
安徽水利水电职业技术学院,4134012073.0,安徽省,安徽省,合肥市,专科,公办
阜阳职业技术学院,4134012074.0,安徽省,安徽省,阜阳市,专科,公办
铜陵职业技术学院,4134012217.0,安徽省,安徽省,铜陵市,专科,公办
民办万博科技职业学院,4134012218.0,安徽省教育厅,安徽省,合肥市,专科,民办
安徽警官职业学院,4134012219.0,安徽省,安徽省,合肥市,专科,公办
淮南职业技术学院,4134012220.0,安徽省,安徽省,淮南市,专科,公办
安徽工业经济职业技术学院,4134012334.0,安徽省,安徽省,合肥市,专科,公办
合肥通用职业技术学院,4134012410.0,安徽省,安徽省,合肥市,专科,公办
安徽工贸职业技术学院,4134012811.0,安徽省,安徽省,淮南市,专科,公办
宿州职业技术学院,4134012812.0,安徽省,安徽省,宿州市,专科,公办
六安职业技术学院,4134012813.0,安徽省,安徽省,六安市,专科,公办
安徽电子信息职业技术学院,4134012814.0,安徽省,安徽省,蚌埠市,专科,公办
民办合肥经济技术职业学院,4134012815.0,安徽省教育厅,安徽省,合肥市,专科,民办
安徽交通职业技术学院,4134012816.0,安徽省,安徽省,合肥市,专科,公办
安徽体育运动职业技术学院,4134012817.0,安徽省,安徽省,合肥市,专科,公办
安徽中医药高等专科学校,4134012924.0,安徽省,安徽省,芜湖市,专科,公办
安徽医学高等专科学校,4134012925.0,安徽省,安徽省,合肥市,专科,公办
合肥职业技术学院,4134013058.0,安徽省,安徽省,合肥市,专科,公办
滁州职业技术学院,4134013059.0,安徽省,安徽省,滁州市,专科,公办
池州职业技术学院,4134013060.0,安徽省,安徽省,池州市,专科,公办
宣城职业技术学院,4134013061.0,安徽省,安徽省,宣城市,专科,公办
安徽广播影视职业技术学院,4134013062.0,安徽省,安徽省,合肥市,专科,公办
民办合肥滨湖职业技术学院,4134013064.0,安徽省教育厅,安徽省,合肥市,专科,民办
安徽电气工程职业技术学院,4134013336.0,安徽省,安徽省,合肥市,专科,公办
安徽冶金科技职业学院,4134013337.0,安徽省,安徽省,马鞍山市,专科,公办
安徽城市管理职业学院,4134013338.0,安徽省,安徽省,合肥市,专科,公办
安徽机电职业技术学院,4134013339.0,安徽省,安徽省,芜湖市,专科,公办
安徽工商职业学院,4134013340.0,安徽省,安徽省,合肥市,专科,公办
安徽中澳科技职业学院,4134013341.0,安徽省,安徽省,合肥市,专科,公办
阜阳科技职业学院,4134013342.0,安徽省教育厅,安徽省,阜阳市,专科,民办
亳州职业技术学院,4134013343.0,安徽省,安徽省,亳州市,专科,公办
安徽国防科技职业学院,4134013344.0,安徽省,安徽省,六安市,专科,公办
安庆职业技术学院,4134013345.0,安徽省,安徽省,安庆市,专科,公办
安徽艺术职业学院,4134013346.0,安徽省,安徽省,合肥市,专科,公办
马鞍山师范高等专科学校,4134013760.0,安徽省,安徽省,马鞍山市,专科,公办
安徽财贸职业学院,4134013845.0,安徽省,安徽省,合肥市,专科,公办
安徽国际商务职业学院,4134013846.0,安徽省,安徽省,合肥市,专科,公办
安徽公安职业学院,4134013847.0,安徽省,安徽省,合肥市,专科,公办
安徽林业职业技术学院,4134013848.0,安徽省,安徽省,合肥市,专科,公办
安徽审计职业学院,4134013849.0,安徽省,安徽省,合肥市,专科,公办
安徽新闻出版职业技术学院,4134013850.0,安徽省,安徽省,合肥市,专科,公办
安徽邮电职业技术学院,4134013851.0,安徽省,安徽省,合肥市,专科,公办
安徽工业职业技术学院,4134013852.0,安徽省,安徽省,铜陵市,专科,公办
民办合肥财经职业学院,4134014058.0,安徽省教育厅,安徽省,合肥市,专科,民办
安庆医药高等专科学校,4134014096.0,安徽省,安徽省,安庆市,专科,公办
安徽涉外经济职业学院,4134014132.0,安徽省教育厅,安徽省,合肥市,专科,民办
安徽绿海商务职业学院,4134014133.0,安徽省教育厅,安徽省,合肥市,专科,民办
合肥共达职业技术学院,4134014135.0,安徽省教育厅,安徽省,合肥市,专科,民办
蚌埠经济技术职业学院,4134014137.0,安徽省教育厅,安徽省,蚌埠市,专科,民办
民办安徽旅游职业学院,4134014165.0,安徽省教育厅,安徽省,阜阳市,专科,民办
徽商职业学院,4134014191.0,安徽省,安徽省,合肥市,专科,公办
马鞍山职业技术学院,4134014192.0,安徽省,安徽省,马鞍山市,专科,公办
安徽现代信息工程职业学院,4134014210.0,安徽省教育厅,安徽省,淮南市,专科,民办
安徽矿业职业技术学院,4134014229.0,安徽省教育厅,安徽省,淮北市,专科,民办
合肥信息技术职业学院,4134014230.0,安徽省教育厅,安徽省,合肥市,专科,民办
桐城师范高等专科学校,4134014273.0,安徽省,安徽省,安庆市,专科,公办
黄山职业技术学院,4134014296.0,安徽省,安徽省,黄山市,专科,公办
滁州城市职业学院,4134014297.0,安徽省,安徽省,滁州市,专科,公办
安徽汽车职业技术学院,4134014298.0,安徽省,安徽省,合肥市,专科,公办
皖西卫生职业学院,4134014299.0,安徽省,安徽省,六安市,专科,公办
合肥幼儿师范高等专科学校,4134014330.0,安徽省,安徽省,合肥市,专科,公办
安徽扬子职业技术学院,4134014342.0,安徽省教育厅,安徽省,芜湖市,专科,民办
