学校名称,学校标识码,主管部门,所在省份,所在城市,办学层次,学校性质
无锡科技职业学院,4132012681,江苏省,江苏省,无锡市,专科,公办
江苏医药职业学院,4132012682,江苏省,江苏省,盐城市,专科,公办
扬州环境资源职业技术学院,4132012683,江苏省,江苏省,扬州市,专科,公办
南通科技职业学院,4132012684,江苏省,江苏省,南通市,专科,公办
苏州经贸职业技术学院,4132012685,江苏省,江苏省,苏州市,专科,公办
苏州工业职业技术学院,4132012686,江苏省,江苏省,苏州市,专科,公办
苏州托普信息职业技术学院,4132012687,江苏省教育厅,江苏省,苏州市,专科,民办
苏州卫生职业技术学院,4132012688,江苏省,江苏省,苏州市,专科,公办
无锡商业职业技术学院,4132012702,江苏省,江苏省,无锡市,专科,公办
江苏航运职业技术学院,4132012703,江苏省,江苏省,南通市,专科,公办
南京交通职业技术学院,4132012804,江苏省,江苏省,南京市,专科,公办
江苏电子信息职业学院,4132012805,江苏省,江苏省,淮安市,专科,公办
江苏农牧科技职业学院,4132012806,江苏省,江苏省,泰州市,专科,公办
常州纺织服装职业技术学院,4132012807,江苏省,江苏省,常州市,专科,公办
苏州农业职业技术学院,4132012808,江苏省,江苏省,苏州市,专科,公办
苏州工业园区职业技术学院,4132012809,江苏省,江苏省,苏州市,专科,公办
太湖创意职业技术学院,4132012918,江苏省教育厅,江苏省,无锡市,专科,民办
炎黄职业技术学院,4132012919,江苏省教育厅,江苏省,淮安市,专科,民办
南京科技职业学院,4132012920,江苏省,江苏省,南京市,专科,公办
正德职业技术学院,4132012921,江苏省教育厅,江苏省,南京市,专科,民办
钟山职业技术学院,4132012922,江苏省教育厅,江苏省,南京市,专科,民办
无锡南洋职业技术学院,4132012923,江苏省教育厅,江苏省,无锡市,专科,民办
江南影视艺术职业学院,4132013017,江苏省教育厅,江苏省,无锡市,专科,民办
金肯职业技术学院,4132013100,江苏省教育厅,江苏省,南京市,专科,民办
常州工业职业技术学院,4132013101,江苏省,江苏省,常州市,专科,公办
常州工程职业技术学院,4132013102,江苏省,江苏省,常州市,专科,公办
江苏农林职业技术学院,4132013103,江苏省,江苏省,镇江市,专科,公办
江苏食品药品职业技术学院,4132013104,江苏省,江苏省,淮安市,专科,公办
建东职业技术学院,4132013105,江苏省教育厅,江苏省,常州市,专科,民办
南京铁道职业技术学院,4132013106,江苏省,江苏省,南京市,专科,公办
徐州工业职业技术学院,4132013107,江苏省,江苏省,徐州市,专科,公办
江苏信息职业技术学院,4132013108,江苏省,江苏省,无锡市,专科,公办
宿迁职业技术学院,4132013110,江苏省,江苏省,宿迁市,专科,公办
南京信息职业技术学院,4132013112,江苏省,江苏省,南京市,专科,公办
江海职业技术学院,4132013113,江苏省教育厅,江苏省,扬州市,专科,民办
常州机电职业技术学院,4132013114,江苏省,江苏省,常州市,专科,公办
江阴职业技术学院,4132013137,江苏省,江苏省,无锡市,专科,公办
无锡城市职业技术学院,4132013748,江苏省,江苏省,无锡市,专科,公办
无锡工艺职业技术学院,4132013749,江苏省,江苏省,无锡市,专科,公办
金山职业技术学院,4132013750,江苏省教育厅,江苏省,镇江市,专科,民办
苏州健雄职业技术学院,4132013751,江苏省,江苏省,苏州市,专科,公办
盐城工业职业技术学院,4132013752,江苏省,江苏省,盐城市,专科,公办
江苏财经职业技术学院,4132013753,江苏省,江苏省,淮安市,专科,公办
扬州工业职业技术学院,4132013754,江苏省,江苏省,扬州市,专科,公办
苏州百年职业学院,4132013962,江苏省教育厅,江苏省,苏州市,专科,中外合作办学
昆山登云科技职业学院,4132013963,江苏省教育厅,江苏省,苏州市,专科,民办
南京视觉艺术职业学院,4132013964,江苏省教育厅,江苏省,南京市,专科,民办
江苏城市职业学院,4132014000,江苏省,江苏省,南京市,专科,公办
南京城市职业学院,4132014001,江苏省,江苏省,南京市,专科,公办
南京机电职业技术学院,4132014056,江苏省,江苏省,南京市,专科,公办
苏州高博软件技术职业学院,4132014163,江苏省教育厅,江苏省,苏州市,专科,民办
南京旅游职业学院,4132014180,江苏省,江苏省,南京市,专科,公办
江苏卫生健康职业学院,4132014255,江苏省,江苏省,南京市,专科,公办
苏州信息职业技术学院,4132014256,江苏省,江苏省,苏州市,专科,公办
宿迁泽达职业技术学院,4132014293,江苏省教育厅,江苏省,宿迁市,专科,民办
苏州工业园区服务外包职业学院,4132014295,江苏省,江苏省,苏州市,专科,公办
徐州幼儿师范高等专科学校,4132014329,江苏省,江苏省,徐州市,专科,公办
徐州生物工程职业技术学院,4132014401,江苏省,江苏省,徐州市,专科,公办
江苏商贸职业学院,4132014475,江苏省,江苏省,南通市,专科,公办
南通师范高等专科学校,4132014493,江苏省,江苏省,南通市,专科,公办
扬州中瑞酒店职业学院,4132014528,江苏省教育厅,江苏省,扬州市,专科,民办
江苏护理职业学院,4132014541,江苏省,江苏省,淮安市,专科,公办
江苏财会职业学院,4132014542,江苏省,江苏省,连云港市,专科,公办
江苏城乡建设职业学院,4132014543,江苏省,江苏省,常州市,专科,公办
江苏航空职业技术学院,4132014568,江苏省,江苏省,镇江市,专科,公办
江苏安全技术职业学院,4132014589,江苏省,江苏省,徐州市,专科,公办
江苏旅游职业学院,4132014604,江苏省,江苏省,扬州市,专科,公办
常州幼儿师范高等专科学校,4132014773,江苏省,江苏省,常州市,专科,公办
浙江大学,4133010335,教育部,浙江省,杭州市,本科,公办
杭州电子科技大学,4133010336,浙江省,浙江省,杭州市,本科,公办
浙江工业大学,4133010337,浙江省,浙江省,杭州市,本科,公办
浙江理工大学,4133010338,浙江省,浙江省,杭州市,本科,公办
浙江海洋大学,4133010340,浙江省,浙江省,舟山市,本科,公办
浙江农林大学,4133010341,浙江省,浙江省,杭州市,本科,公办
温州医科大学,4133010343,浙江省,浙江省,温州市,本科,公办
浙江中医药大学,4133010344,浙江省,浙江省,杭州市,本科,公办
浙江师范大学,4133010345,浙江省,浙江省,金华市,本科,公办
杭州师范大学,4133010346,浙江省,浙江省,杭州市,本科,公办
湖州师范学院,4133010347,浙江省,浙江省,湖州市,本科,公办
绍兴文理学院,4133010349,浙江省,浙江省,绍兴市,本科,公办
台州学院,4133010350,浙江省,浙江省,台州市,本科,公办
温州大学,4133010351,浙江省,浙江省,温州市,本科,公办
丽水学院,4133010352,浙江省,浙江省,丽水市,本科,公办
浙江工商大学,4133010353,浙江省,浙江省,杭州市,本科,公办
嘉兴学院,4133010354,浙江省,浙江省,嘉兴市,本科,公办
中国美术学院,4133010355,浙江省,浙江省,杭州市,本科,公办
中国计量大学,4133010356,浙江省,浙江省,杭州市,本科,公办
浙江万里学院,4133010876,浙江省,浙江省,宁波市,本科,公办
浙江科技学院,4133011057,浙江省,浙江省,杭州市,本科,公办
宁波工程学院,4133011058,浙江省,浙江省,宁波市,本科,公办
浙江水利水电学院,4133011481,浙江省,浙江省,杭州市,本科,公办
浙江财经大学,4133011482,浙江省,浙江省,杭州市,本科,公办
浙江警察学院,4133011483,浙江省,浙江省,杭州市,本科,公办
衢州学院,4133011488,浙江省,浙江省,衢州市,本科,公办
宁波大学,4133011646,浙江省,浙江省,宁波市,本科,公办
浙江传媒学院,4133011647,浙江省,浙江省,杭州市,本科,公办
浙江树人学院,4133011842,浙江省教育厅,浙江省,杭州市,本科,民办
浙江越秀外国语学院,4133012792,浙江省教育厅,浙江省,绍兴市,本科,民办
宁波财经学院,4133013001,浙江省教育厅,浙江省,宁波市,本科,民办
浙大城市学院,4133013021,浙江省,浙江省,杭州市,本科,公办
浙大宁波理工学院,4133013022,浙江省,浙江省,宁波市,本科,公办
杭州医学院,4133013023,浙江省,浙江省,杭州市,本科,公办
浙江广厦建设职业技术大学,4133013029,浙江省教育厅,浙江省,金华市,本科,民办
浙江工业大学之江学院,4133013275,浙江省教育厅,浙江省,杭州市,本科,民办
浙江师范大学行知学院,4133013276,浙江省教育厅,浙江省,金华市,本科,民办
宁波大学科学技术学院,4133013277,浙江省教育厅,浙江省,宁波市,本科,民办
杭州电子科技大学信息工程学院,4133013279,浙江省教育厅,浙江省,杭州市,本科,民办
浙江理工大学科技与艺术学院,4133013280,浙江省教育厅,浙江省,杭州市,本科,民办
浙江农林大学暨阳学院,4133013283,浙江省教育厅,浙江省,绍兴市,本科,民办
温州医科大学仁济学院,4133013284,浙江省教育厅,浙江省,温州市,本科,民办
浙江中医药大学滨江学院,4133013285,浙江省教育厅,浙江省,杭州市,本科,民办
杭州师范大学钱江学院,4133013286,浙江省教育厅,浙江省,杭州市,本科,民办
湖州学院,4133013287,浙江省,浙江省,湖州市,本科,公办
绍兴文理学院元培学院,4133013288,浙江省教育厅,浙江省,绍兴市,本科,民办
温州理工学院,4133013289,浙江省,浙江省,温州市,本科,公办
浙江工商大学杭州商学院,4133013290,浙江省教育厅,浙江省,杭州市,本科,民办
嘉兴南湖学院,4133013291,浙江省,浙江省,嘉兴市,本科,公办
中国计量大学现代科技学院,4133013292,浙江省教育厅,浙江省,杭州市,本科,民办
浙江财经大学东方学院,4133013294,浙江省教育厅,浙江省,嘉兴市,本科,民办
温州商学院,4133013637,浙江省教育厅,浙江省,温州市,本科,民办
同济大学浙江学院,4133014206,浙江省教育厅,浙江省,嘉兴市,本科,民办
上海财经大学浙江学院,4133014207,浙江省教育厅,浙江省,金华市,本科,民办
浙江外国语学院,4133014275,浙江省,浙江省,杭州市,本科,公办
浙江音乐学院,4133014535,浙江省,浙江省,杭州市,本科,公办
西湖大学,4133014626,浙江省教育厅,浙江省,杭州市,本科,民办
浙江药科职业大学,4133016207,浙江省,浙江省,宁波市,本科,公办
宁波诺丁汉大学,4133016301,浙江省教育厅,浙江省,宁波市,本科,中外合作办学
温州肯恩大学,4133016405,浙江省教育厅,浙江省,温州市,本科,中外合作办学
宁波职业技术学院,4133010863,浙江省,浙江省,宁波市,专科,公办
温州职业技术学院,4133010864,浙江省,浙江省,温州市,专科,公办
浙江交通职业技术学院,4133012036,浙江省,浙江省,杭州市,专科,公办
金华职业技术学院,4133012061,浙江省,浙江省,金华市,专科,公办
宁波城市职业技术学院,4133012645,浙江省,浙江省,宁波市,专科,公办
浙江电力职业技术学院,4133012646,浙江省,浙江省,杭州市,专科,公办
浙江同济科技职业学院,4133012647,浙江省,浙江省,杭州市,专科,公办
浙江工商职业技术学院,4133012789,浙江省,浙江省,宁波市,专科,公办
台州职业技术学院,4133012790,浙江省,浙江省,台州市,专科,公办
浙江工贸职业技术学院,4133012791,浙江省,浙江省,温州市,专科,公办
浙江机电职业技术学院,4133012861,浙江省,浙江省,杭州市,专科,公办
浙江建设职业技术学院,4133012862,浙江省,浙江省,杭州市,专科,公办
浙江艺术职业学院,4133012863,浙江省,浙江省,杭州市,专科,公办
浙江经贸职业技术学院,4133012864,浙江省,浙江省,杭州市,专科,公办
浙江商业职业技术学院,4133012865,浙江省,浙江省,杭州市,专科,公办
浙江经济职业技术学院,4133012866,浙江省,浙江省,杭州市,专科,公办
浙江旅游职业学院,4133012867,浙江省,浙江省,杭州市,专科,公办
浙江育英职业技术学院,4133012868,浙江省教育厅,浙江省,杭州市,专科,民办
浙江警官职业学院,4133012869,浙江省,浙江省,杭州市,专科,公办
浙江金融职业学院,4133012870,浙江省,浙江省,杭州市,专科,公办
浙江工业职业技术学院,4133012871,浙江省,浙江省,绍兴市,专科,公办
杭州职业技术学院,4133012872,浙江省,浙江省,杭州市,专科,公办
嘉兴职业技术学院,4133012874,浙江省,浙江省,嘉兴市,专科,公办
湖州职业技术学院,4133012875,浙江省,浙江省,湖州市,专科,公办
绍兴职业技术学院,4133012876,浙江省教育厅,浙江省,绍兴市,专科,民办
衢州职业技术学院,4133012877,浙江省,浙江省,衢州市,专科,公办
丽水职业技术学院,4133012878,浙江省,浙江省,丽水市,专科,公办
浙江东方职业技术学院,4133013002,浙江省教育厅,浙江省,温州市,专科,民办
义乌工商职业技术学院,4133013003,浙江省,浙江省,金华市,专科,公办
浙江纺织服装职业技术学院,4133013025,浙江省,浙江省,宁波市,专科,公办
杭州科技职业技术学院,4133013026,浙江省,浙江省,杭州市,专科,公办
浙江长征职业技术学院,4133013027,浙江省教育厅,浙江省,杭州市,专科,民办
嘉兴南洋职业技术学院,4133013028,浙江省教育厅,浙江省,嘉兴市,专科,民办
杭州万向职业技术学院,4133013030,浙江省教育厅,浙江省,杭州市,专科,民办
浙江邮电职业技术学院,4133013688,浙江省,浙江省,绍兴市,专科,公办
宁波卫生职业技术学院,4133013742,浙江省,浙江省,宁波市,专科,公办
台州科技职业学院,4133013746,浙江省,浙江省,台州市,专科,公办
浙江国际海运职业技术学院,4133013853,浙江省,浙江省,舟山市,专科,公办
浙江体育职业技术学院,4133013854,浙江省,浙江省,杭州市,专科,公办
温州科技职业学院,4133014088,浙江省,浙江省,温州市,专科,公办
浙江汽车职业技术学院,4133014089,浙江省教育厅,浙江省,台州市,专科,民办
浙江横店影视职业学院,4133014090,浙江省教育厅,浙江省,金华市,专科,民办
浙江农业商贸职业学院,4133014269,浙江省,浙江省,绍兴市,专科,公办
浙江特殊教育职业学院,4133014431,浙江省,浙江省,杭州市,专科,公办
浙江安防职业技术学院,4133014492,浙江省,浙江省,温州市,专科,公办
浙江宇翔职业技术学院,4133014703,浙江省教育厅,浙江省,湖州市,专科,民办
浙江金华科贸职业技术学院,4133014746,浙江省教育厅,浙江省,金华市,专科,民办
浙江舟山群岛新区旅游与健康职业学院,4133016408,浙江省,浙江省,舟山市,专科,公办
宁波幼儿师范高等专科学校,4233050559,浙江省,浙江省,宁波市,专科,公办
安徽大学,4134010357,安徽省,安徽省,合肥市,本科,公办
中国科学技术大学,4134010358,中国科学院,安徽省,合肥市,本科,公办
合肥工业大学,4134010359,教育部,安徽省,合肥市,本科,公办
