网页id,学校名称,省份,城市,区县,办学类型,办学性质,官方地址,官方网址,官方电话,电子邮箱,创建时间,占地面积(亩),隶属于,学校地址,学历证书,电子简章,国家级示范学校,国家级重点学校,省级示范学校,省级重点学校,市级重点学校,省级高水平中等职业学校,市级示范学校,其他可补充字段,职业
14325,建东职业技术学院,江苏,常州市,,,,江苏常州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14326,陕西服装艺术职业学院,陕西,咸阳市,,,,陕西咸阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14327,广州城建职业学院,广东,广州市,,,,广东广州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14328,重庆科创职业学院,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14329,金肯职业技术学院,江苏,南京市,,,,江苏南京市,--,--,--,2000,832,江苏省教育厅,--,--,--,,,,,,,,,{}
14330,陕西电子信息职业技术学院,陕西,西安市,,,,陕西西安市,--,--,--,,,--,--,--,,,,,,,,,,{}
14331,江海职业技术学院,江苏,扬州市,,,,江苏扬州市,--,--,--,1999,1040,江苏省教育厅,--,--,--,,,,,,,,,{}
14332,重庆信息技术职业学院,重庆,重庆,,,,重庆市,--,--,--,1995,584,重庆市教委,--,--,--,,,,,,,,,{}
14333,上海欧华职业技术学院,上海,上海,,,,上海市,--,--,--,,,--,--,--,,,,,,,,,,{}
14334,重庆能源职业学院,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14335,重庆电讯职业学院,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14336,长春信息技术职业学院,吉林,长春市,,,,吉林长春市,--,--,--,,,--,--,--,,,,,,,,,,{}
14337,山西信息职业技术学院,山西,临汾市,,,,山西临汾市,--,--,--,,,--,--,--,,,,,,,,,,{}
14338,山西同文职业技术学院,山西,晋中市,,,,山西晋中市,--,--,--,2004,286,山西省教育厅,--,--,--,,,,,,,,,{}
14339,大连软件职业学院,辽宁,大连市,,,,辽宁大连市,--,--,--,,,--,--,--,,,,,,,,,,{}
14340,大连枫叶职业技术学院,辽宁,大连市,,,,辽宁大连市,--,--,--,,,--,--,--,,,,,,,,,,{}
14341,广西工程职业学院,广西,百色市,,,,广西百色市,--,--,--,,,--,--,--,,,,,,,,,,{}
14342,绍兴职业技术学院,浙江,绍兴市,,,,浙江绍兴市,--,--,--,1999,512,浙江省教育厅,--,--,--,,,,,,,,,{}
14343,合肥共达职业技术学院,安徽,合肥市,,,,安徽合肥市,--,--,--,,,--,--,--,,,,,,,,,,{}
14344,阜阳科技职业学院,安徽,阜阳市,,,,安徽阜阳市,--,--,--,1984,300,安徽省教育厅,--,--,--,,,,,,,,,{}
14345,泉州海洋职业学院,福建,泉州市,,,,福建泉州市,--,--,--,2009,1105,福建省教育厅,--,--,--,,,,,,,,,{}
14346,厦门软件职业技术学院,福建,厦门市,,,,福建厦门市,--,--,--,,,--,--,--,,,,,,,,,,{}
14347,漳州理工职业学院,福建,漳州市,,,,福建漳州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14348,福州科技职业技术学院,福建,福州市,,,,福建福州市,--,--,--,2004,38,福建省教育厅,--,--,--,,,,,,,,,{}
14349,郑州电力职业技术学院,河南,郑州市,,,,河南郑州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14350,武汉信息传播职业技术学院,湖北,武汉市,,,,湖北武汉市,--,--,--,2000,648,湖北省教育厅,--,--,--,,,,,,,,,{}
14351,,,,,,,--,--,--,--,,,--,--,--,,,,,,,,,,{}
14352,黄冈科技职业学院,湖北,黄冈市,,,,湖北黄冈市,--,--,--,,,--,--,--,,,,,,,,,,{}
14353,新疆能源职业技术学院,新疆,乌鲁木齐市,,,,新疆乌鲁木齐市,--,--,--,,,--,--,--,,,,,,,,,,{}
14354,苏州托普信息职业技术学院,江苏,苏州市,,,,江苏苏州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14355,硅湖职业技术学院,江苏,苏州市,,,,江苏苏州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14356,九州职业技术学院,江苏,徐州市,,,,江苏徐州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14357,太湖创意职业技术学院,江苏,无锡市,,,,江苏无锡市,--,--,--,,,--,--,--,,,,,,,,,,{}
14358,正德职业技术学院,江苏,南京市,,,,江苏南京市,--,--,--,,,--,--,--,,,,,,,,,,{}
14359,昆山登云科技职业学院,江苏,苏州市,,,,江苏苏州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14360,西安城市建设职业学院,陕西,西安市,,,,陕西西安市,--,--,--,,,--,--,--,,,,,,,,,,{}
14361,西安高新科技职业学院,陕西,西安市,,,,陕西西安市,--,--,--,,,--,--,--,,,,,,,,,,{}
14362,三亚航空旅游职业学院,海南,三亚市,,,,海南三亚市,--,--,--,2005,597,海南省教育厅,--,--,--,,,,,,,,,{}
14363,石家庄科技职业学院,河北,石家庄市,,,,河北石家庄市,--,--,--,,,--,--,--,,,,,,,,,,{}
14364,石家庄理工职业学院,河北,石家庄市,,,,河北石家庄市,--,--,--,2003,1626,河北省教育厅,--,--,--,,,,,,,,,{}
14365,大连航运职业技术学院,辽宁,大连市,,,,辽宁大连市,--,--,--,,,--,--,--,,,,,,,,,,{}
14366,大连装备制造职业技术学院,辽宁,大连市,,,,辽宁大连市,--,--,--,,,--,--,--,,,,,,,,,,{}
14367,大连汽车职业技术学院,辽宁,大连市,,,,辽宁大连市,--,--,--,2003,390,辽宁省教育厅,--,--,--,,,,,,,,,{}
14368,广西理工职业技术学院,广西,崇左市,,,,广西崇左市,--,--,--,,,--,--,--,,,,,,,,,,{}
14369,浙江汽车职业技术学院,浙江,台州市,,,,浙江台州市,--,--,--,1997,--,浙江省教育厅,--,--,--,,,,,,,,,{}
14370,安徽矿业职业技术学院,安徽,淮北市,,,,安徽淮北市,--,--,--,,,--,--,--,,,,,,,,,,{}
14371,合肥信息技术职业学院,安徽,合肥市,,,,安徽合肥市,--,--,--,,,--,--,--,,,,,,,,,,{}
14372,民办合肥滨湖职业技术学院,安徽,合肥市,,,,安徽合肥市,--,--,--,2002,562,安徽省教育厅,--,--,--,,,,,,,,,{}
14373,安徽现代信息工程职业学院,安徽,淮南市,,,,安徽淮南市,--,--,--,,,--,--,--,,,,,,,,,,{}
14374,云南三鑫职业技术学院,云南,文山壮族苗族自治州,,,,云南文山壮族苗族自治州,--,--,--,,,--,--,--,,,,,,,,,,{}
14375,明达职业技术学院,江苏,盐城市,,,,江苏盐城市,--,--,--,,,--,--,--,,,,,,,,,,{}
14376,苏州高博软件技术职业学院,江苏,苏州市,,,,江苏苏州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14377,三亚理工职业学院,海南,三亚市,,,,海南三亚市,--,--,--,,,--,--,--,,,,,,,,,,{}
14378,吉林科技职业技术学院,吉林,长春市,,,,吉林长春市,--,--,--,,,--,--,--,,,,,,,,,,{}
14379,焦作工贸职业学院,河南,焦作市,,,,河南焦作市,--,--,--,,,--,--,--,,,,,,,,,,{}
14380,郑州理工职业学院,河南,郑州市,,,,河南郑州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14381,郑州信息工程职业学院,河南,郑州市,,,,河南郑州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14382,湖南工商职业学院,湖南,衡阳市,,,,湖南衡阳市,--,--,--,1989,300,湖南省教育厅,--,--,--,,,,,,,,,{}
14383,广西科技职业学院,广西,崇左市,,,,广西崇左市,--,--,--,2010,826,广西壮族自治区教育厅,--,--,--,,,,,,,,,{}
14384,重庆交通职业学院,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14385,重庆公共运输职业学院,重庆,重庆,,,,重庆市,--,--,--,2010,277,重庆市教委,--,--,--,,,,,,,,,{}
14386,重庆电信职业学院,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14387,齐齐哈尔理工职业学院,黑龙江,齐齐哈尔市,,,,黑龙江齐齐哈尔市,--,--,--,,,--,--,--,,,,,,,,,,{}
14388,第一拖拉机制造厂拖拉机学院,河南,洛阳市,,,,河南洛阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14389,鹤壁汽车工程职业学院,河南,鹤壁市,,,,河南鹤壁市,--,--,--,,,--,--,--,,,,,,,,,,{}
14390,重庆轻工职业学院,重庆,重庆,,,,重庆市,--,--,--,2011,--,重庆市教委,--,--,--,,,,,,,,,{}
14391,四川汽车职业技术学院,四川,绵阳市,,,,四川绵阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14392,安徽扬子职业技术学院,安徽,芜湖市,,,,安徽芜湖市,--,--,--,,,--,--,--,,,,,,,,,,{}
14393,安徽长江职业学院,安徽,合肥市,,,,安徽合肥市,--,--,--,,,--,--,--,,,,,,,,,,{}
14394,山东海事职业学院,山东,潍坊市,,,,山东潍坊市,--,--,--,,,--,--,--,,,,,,,,,,{}
14395,内蒙古能源职业学院,内蒙古,呼和浩特市,,,,内蒙古呼和浩特市,--,--,--,,,--,--,--,,,,,,,,,,{}
14396,广东信息工程职业学院,广东,肇庆市,,,,广东肇庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14397,广东创新科技职业学院,广东,东莞市,,,,广东东莞市,--,--,--,,,--,--,--,,,,,,,,,,{}
14398,沈阳北软信息职业技术学院,辽宁,沈阳市,,,,辽宁沈阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14399,合肥科技职业学院,安徽,合肥市,,,,安徽合肥市,--,--,--,,,--,--,--,,,,,,,,,,{}
14400,重庆科技职业学院,重庆,重庆,,,,重庆市,--,--,--,1992,800,重庆市教委,--,--,--,,,,,,,,,{}
14401,湖南三一工业职业技术学院,湖南,长沙市,,,,湖南长沙市,--,--,--,2005,800,湖南省教育厅,--,--,--,,,,,,,,,{}
14402,渤海理工职业学院,河北,沧州市,,,,河北沧州市,--,--,--,2013,875,河北省教育厅,--,--,--,,,,,,,,,{}
14403,重庆资源与环境保护职业学院,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14404,北京网络职业学院,北京,北京,,,,北京市,--,--,--,,,--,--,--,,,,,,,,,,{}
14405,贵州应用技术职业学院,贵州,黔南布依族苗族自治州,,,,贵州黔南布依族苗族自治州,--,--,--,,,--,--,--,,,,,,,,,,{}
14406,天津滨海汽车工程职业学院,天津,天津,,,,天津市,--,--,--,,,--,--,--,,,,,,,,,,{}
14407,上海中华职业技术学院,上海,上海,,,,上海市,--,--,--,,,--,--,--,,,,,,,,,,{}
14408,泉州工程职业技术学院,福建,泉州市,,,,福建泉州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14409,鹤壁能源化工职业学院,河南,鹤壁市,,,,河南鹤壁市,--,--,--,2010,362,河南省教育厅,--,--,--,,,,,,,,,{}
14410,湖南吉利汽车职业技术学院,湖南,湘潭市,,,,湖南湘潭市,--,--,--,,,--,--,--,,,,,,,,,,{}
14411,德阳城市轨道交通职业学院,四川,德阳市,,,,四川德阳市,--,--,--,2018,804,四川省教育厅,--,--,--,,,,,,,,,{}
14412,江阳城建职业学院,四川,泸州市,,,,四川泸州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14413,天府新区通用航空职业学院,四川,眉山市,,,,四川眉山市,--,--,--,,,--,--,--,,,,,,,,,,{}
14414,新疆科技职业技术学院,新疆,,自治区直辖县级行政区划,,,新疆自治区直辖县级行政区划,--,--,--,2014,504,新疆维吾尔自治区教育厅,--,--,--,,,,,,,,,{}
14415,哈尔滨北方航空职业技术学院,黑龙江,哈尔滨市,,,,黑龙江哈尔滨市,--,--,--,,,--,--,--,,,,,,,,,,{}
14416,广元中核职业技术学院,四川,广元市,,,,四川广元市,--,--,--,,,--,--,--,,,,,,,,,,{}
14417,资阳环境科技职业学院,四川,资阳市,,,,四川资阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14418,云南理工职业学院,云南,昆明市,,,,云南昆明市,--,--,--,,,--,--,--,,,,,,,,,,{}
14419,潍坊环境工程职业学院,山东,潍坊市,,,,山东潍坊市,--,--,--,,,--,--,--,,,,,,,,,,{}
14420,林州建筑职业技术学院,河南,安阳市,,,,河南安阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14421,郑州轨道工程职业学院,河南,郑州市,,,,河南郑州市,--,--,--,2020,400,河南省教育厅,--,--,--,,,,,,,,,{}
14422,重庆理工职业学院,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14423,重庆智能工程职业学院,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14424,郑州亚欧交通职业学院,河南,郑州市,,,,河南郑州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14425,北京邮电大学软件学院,北京,北京,,,,北京市,--,--,--,,,--,--,--,,,,,,,,,,{}
14426,北京理工大学继续教育学院,北京,北京,,,,北京市,--,--,--,,,--,--,--,,,,,,,,,,{}
14427,临沂电力学校,山东,临沂市,,,,山东临沂市,--,--,--,,,--,--,--,,,,,,,,,,{}
14428,江苏农牧科技职业学院,江苏,泰州市,,,,江苏泰州市,--,--,--,1958,4390,江苏省,--,--,--,,,,,,,,,{}
14429,杨凌职业技术学院,陕西,咸阳市,,,,陕西咸阳市,--,--,--,1934,1630,陕西省,--,--,--,,,,,,,,,{}
14430,新疆农业职业技术学院,新疆,昌吉回族自治州,,,,新疆昌吉回族自治州,--,--,--,,,--,--,--,,,,,,,,,,{}
14431,黑龙江农业经济职业学院,黑龙江,牡丹江市,,,,黑龙江牡丹江市,--,--,--,,,--,--,--,,,,,,,,,,{}
14432,北京农业职业学院,北京,北京,,,,北京市,--,--,--,,,--,--,--,,,,,,,,,,{}
14433,辽宁农业职业技术学院,辽宁,营口市,,,,辽宁营口市,--,--,--,,,--,--,--,,,,,,,,,,{}
14434,黑龙江农业工程职业学院,黑龙江,哈尔滨市,,,,黑龙江哈尔滨市,--,--,--,1949,3645,黑龙江省,--,--,--,,,,,,,,,{}
14435,江西环境工程职业学院,江西,赣州市,,,,江西赣州市,--,--,--,1953,813,江西省,--,--,--,,,,,,,,,{}
14436,苏州农业职业技术学院,江苏,苏州市,,,,江苏苏州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14437,广西职业技术学院,广西,南宁市,,,,广西南宁市,--,--,--,,,--,--,--,,,,,,,,,,{}
14438,河南农业职业学院,河南,郑州市,,,,河南郑州市,--,--,--,1952,1915,河南省,--,--,--,,,,,,,,,{}
14439,山东畜牧兽医职业学院,山东,潍坊市,,,,山东潍坊市,--,--,--,1955,2800,山东省,--,--,--,,,,,,,,,{}
14440,成都农业科技职业学院,四川,成都市,,,,四川成都市,--,--,--,,,--,--,--,,,,,,,,,,{}
14441,湖南生物机电职业技术学院,湖南,长沙市,,,,湖南长沙市,--,--,--,,,--,--,--,,,,,,,,,,{}
14442,上海农林职业技术学院,上海,上海,,,,上海市,--,--,--,,,--,--,--,,,,,,,,,,{}
14443,黑龙江林业职业技术学院,黑龙江,牡丹江市,,,,黑龙江牡丹江市,--,--,--,,,--,--,--,,,,,,,,,,{}
14444,黑龙江农业职业技术学院,黑龙江,佳木斯市,,,,黑龙江佳木斯市,--,--,--,,,--,--,--,,,,,,,,,,{}
14445,黑龙江生态工程职业学院,黑龙江,哈尔滨市,,,,黑龙江哈尔滨市,--,--,--,,,--,--,--,,,,,,,,,,{}
14446,江西生物科技职业学院,江西,南昌市,,,,江西南昌市,--,--,--,,,--,--,--,,,,,,,,,,{}
14447,江西农业工程职业学院,江西,宜春市,,,,江西宜春市,--,--,--,,,--,--,--,,,,,,,,,,{}
14448,扬州环境资源职业技术学院,江苏,扬州市,,,,江苏扬州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14449,山西林业职业技术学院,山西,太原市,,,,山西太原市,--,--,--,,,--,--,--,,,,,,,,,,{}
14450,山西运城农业职业技术学院,山西,运城市,,,,山西运城市,--,--,--,1951,980,山西省,--,--,--,,,,,,,,,{}
14451,辽宁林业职业技术学院,辽宁,沈阳市,,,,辽宁沈阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14452,甘肃林业职业技术学院,甘肃,天水市,,,,甘肃天水市,--,--,--,,,--,--,--,,,,,,,,,,{}
14453,甘肃农业职业技术学院,甘肃,兰州市,,,,甘肃兰州市,--,--,--,1907,320,甘肃省,--,--,--,,,,,,,,,{}
14454,甘肃畜牧工程职业技术学院,甘肃,武威市,,,,甘肃武威市,--,--,--,,,--,--,--,,,,,,,,,,{}
14455,广西生态工程职业技术学院,广西,柳州市,,,,广西柳州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14456,安徽林业职业技术学院,安徽,合肥市,,,,安徽合肥市,--,--,--,1952,400,安徽省,--,--,--,,,,,,,,,{}
14457,福建林业职业技术学院,福建,南平市,,,,福建南平市,--,--,--,,,--,--,--,,,,,,,,,,{}
14458,福建农业职业技术学院,福建,福州市,,,,福建福州市,--,--,--,1902,1100,福建省,--,--,--,,,,,,,,,{}
14459,湖南环境生物职业技术学院,湖南,衡阳市,,,,湖南衡阳市,--,--,--,1975,1208,湖南省,--,--,--,,,,,,,,,{}
14460,伊犁职业技术学院,新疆,伊犁哈萨克自治州,,,,新疆伊犁哈萨克自治州,--,--,--,,,--,--,--,,,,,,,,,,{}
14461,云南农业职业技术学院,云南,昆明市,,,,云南昆明市,--,--,--,,,--,--,--,,,,,,,,,,{}
14462,玉溪农业职业技术学院,云南,玉溪市,,,,云南玉溪市,--,--,--,,,--,--,--,,,,,,,,,,{}
14463,云南热带作物职业学院,云南,普洱市,,,,云南普洱市,--,--,--,,,--,--,--,,,,,,,,,,{}
14464,云南林业职业技术学院,云南,昆明市,,,,云南昆明市,--,--,--,,,--,--,--,,,,,,,,,,{}
14465,南通科技职业学院,江苏,南通市,,,,江苏南通市,--,--,--,,,--,--,--,,,,,,,,,,{}
14466,温州科技职业学院,浙江,温州市,,,,浙江温州市,--,--,--,1950,1700,浙江省,--,--,--,,,,,,,,,{}
14467,黑龙江农垦科技职业学院,黑龙江,哈尔滨市,,,,黑龙江哈尔滨市,--,--,--,,,--,--,--,,,,,,,,,,{}
14468,宁夏葡萄酒与防沙治沙职业技术学院,宁夏,银川市,,,,宁夏银川市,--,--,--,2010,2000,宁夏回族自治区,--,--,--,,,,,,,,,{}
14469,大理农林职业技术学院,云南,大理白族自治州,,,,云南大理白族自治州,--,--,--,,,--,--,--,,,,,,,,,,{}
14470,南阳农业职业学院,河南,南阳市,,,,河南南阳市,--,--,--,1951,1100,河南省,--,--,--,,,,,,,,,{}
14471,贵州农业职业学院,贵州,贵阳市,,,,贵州贵阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14472,河南林业职业学院,河南,洛阳市,,,,河南洛阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14473,广东茂名农林科技职业学院,广东,茂名市,,,,广东茂名市,--,--,--,2016,456,广东省,--,--,--,,,,,,,,,{}
14474,兰考三农职业学院,河南,开封市,,,,河南开封市,--,--,--,,,--,--,--,,,,,,,,,,{}
14475,天津医学高等专科学校,天津,天津,,,,天津市,--,--,--,1908,600,天津市,--,--,--,,,,,,,,,{}
14476,沧州医学高等专科学校,河北,沧州市,,,,河北沧州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14477,安徽医学高等专科学校,安徽,合肥市,,,,安徽合肥市,--,--,--,,,--,--,--,,,,,,,,,,{}
14478,重庆医药高等专科学校,重庆,重庆,,,,重庆市,--,--,--,,,--,--,--,,,,,,,,,,{}
14479,重庆三峡医药高等专科学校,重庆,重庆,,,,重庆市,--,--,--,1951,2071,重庆市,--,--,--,,,,,,,,,{}
14480,山东医学高等专科学校,山东,临沂市,,,,山东临沂市,--,--,--,1966,1667,山东省,--,--,--,,,,,,,,,{}
14481,邢台医学高等专科学校,河北,邢台市,,,,河北邢台市,--,--,--,,,--,--,--,,,,,,,,,,{}
14482,湖北中医药高等专科学校,湖北,荆州市,,,,湖北荆州市,--,--,--,2008,735,湖北省,--,--,--,,,,,,,,,{}
14483,江西中医药高等专科学校,江西,抚州市,,,,江西抚州市,--,--,--,1986,500,江西省,--,--,--,,,,,,,,,{}
14484,江西卫生职业学院,江西,南昌市,,,,江西南昌市,--,--,--,,,--,--,--,,,,,,,,,,{}
14485,漯河医学高等专科学校,河南,漯河市,,,,河南漯河市,--,--,--,,,--,--,--,,,,,,,,,,{}
14486,肇庆医学高等专科学校,广东,肇庆市,,,,广东肇庆市,--,--,--,1958,512,广东省,--,--,--,,,,,,,,,{}
14487,商丘医学高等专科学校,河南,商丘市,,,,河南商丘市,--,--,--,1921,998,河南省,--,--,--,,,,,,,,,{}
14488,菏泽医学专科学校,山东,菏泽市,,,,山东菏泽市,--,--,--,1950,1300,山东省,--,--,--,,,,,,,,,{}
14489,天津生物工程职业技术学院,天津,天津,,,,天津市,--,--,--,,,--,--,--,,,,,,,,,,{}
14490,山西药科职业学院,山西,太原市,,,,山西太原市,--,--,--,1957,315,山西省,--,--,--,,,,,,,,,{}
14491,上海医药高等专科学校,上海,上海,,,,上海市,--,--,--,,,--,--,--,,,,,,,,,,{}
14492,苏州卫生职业技术学院,江苏,苏州市,,,,江苏苏州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14493,楚雄医药高等专科学校,云南,楚雄彝族自治州,,,,云南楚雄彝族自治州,--,--,--,1950,464,云南省,--,--,--,,,,,,,,,{}
14494,江苏医药职业学院,江苏,盐城市,,,,江苏盐城市,--,--,--,,,--,--,--,,,,,,,,,,{}
14495,遵义医药高等专科学校,贵州,遵义市,,,,贵州遵义市,--,--,--,,,--,--,--,,,,,,,,,,{}
14496,南阳医学高等专科学校,河南,南阳市,,,,河南南阳市,--,--,--,1951,1316,河南省,--,--,--,,,,,,,,,{}
14497,山东医药技师学院,山东,泰安市,,,,山东泰安市,--,--,--,,,--,--,--,,,,,,,,,,{}
14498,黔南民族医学高等专科学校,贵州,黔南布依族苗族自治州,,,,贵州黔南布依族苗族自治州,--,--,--,1985,1250,贵州省,--,--,--,,,,,,,,,{}
14499,长春医学高等专科学校,吉林,长春市,,,,吉林长春市,--,--,--,1936,705,吉林省,--,--,--,,,,,,,,,{}
14500,白城医学高等专科学校,吉林,白城市,,,,吉林白城市,--,--,--,1958,1130,吉林省,--,--,--,,,,,,,,,{}
14501,张掖医学高等专科学校,甘肃,张掖市,,,,甘肃张掖市,--,--,--,,,--,--,--,,,,,,,,,,{}
14502,柳州医学高等专科学校,广西,北海市,,,,广西北海市,--,--,--,,,--,--,--,,,,,,,,,,{}
14503,宁波卫生职业技术学院,浙江,宁波市,,,,浙江宁波市,--,--,--,,,--,--,--,,,,,,,,,,{}
14504,安徽中医药高等专科学校,安徽,芜湖市,,,,安徽芜湖市,--,--,--,1960,997,安徽省,--,--,--,,,,,,,,,{}
14505,安庆医药高等专科学校,安徽,安庆市,,,,安徽安庆市,--,--,--,1943,--,安徽省,--,--,--,,,,,,,,,{}
14506,泉州医学高等专科学校,福建,泉州市,,,,福建泉州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14507,福建卫生职业技术学院,福建,福州市,,,,福建福州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14508,福建生物工程职业技术学院,福建,福州市,,,,福建福州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14509,漳州卫生职业学院,福建,漳州市,,,,福建漳州市,--,--,--,,,--,--,--,,,,,,,,,,{}
14510,湖南中医药高等专科学校,湖南,株洲市,,,,湖南株洲市,--,--,--,,,--,--,--,,,,,,,,,,{}
14511,邵阳医学高等专科学校,湖南,邵阳市,,,,湖南邵阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
14512,益阳医学高等专科学校,湖南,益阳市,,,,湖南益阳市,--,--,--,,,--,--,--,,,,,,,,,,{}
